match_id,puuid,champion,kills,deaths,assists,gold_earned,damage_to_champions,minions_killed,vision_score,win,team_position,game_duration_sec,game_version,item0,item1,item2,item3,item4,item5
NA1_5576061028,2TNRtiFPIoL7-NahisfQV6B_-ydfjNcvK2IZSz3JRN1zviyYeu4bBMGWIe4ztdmgi8ySn90E28gD7Q,Pantheon,1,12,5,9998,16622,210,30,False,MIDDLE,2004,16.11.782.9736,6699,6695,0,3170,1055,3142
NA1_5576061028,oL-v31Yg5_TEvLdeiHYDirM1U06uHysFsWDUjeVg-5gQ8n6RPrlbdrdyp3PU9vR7pOXgzcoCMeicPg,Jhin,5,4,6,14860,17742,285,20,False,BOTTOM,2004,16.11.782.9736,1055,6697,6676,3033,2523,1037
NA1_5576061028,mC9x5VVLpAyhPGirSVsXG_S-1DYsb-MLoXwmBagr_SbtsU-aqU2TvRvzzCjOKydrnrj_II_ukiNTRQ,Sona,1,8,13,9877,8205,58,117,False,UTILITY,2004,16.11.782.9736,2140,2139,3070,2138,3877,0
NA1_5576056331,uwV-dyXRGjEBUhZUscbwyvvg3k-gkxJpcdO6ci0H3WAsmI8srmMx1bMTismNeS8VpF0zIUMFtR0QuA,Singed,3,2,3,6847,13698,125,7,True,TOP,923,16.11.782.9736,1056,3008,6653,1033,2022,1011
NA1_5576056331,ZScN6nWA2SZ6nOkQ6EHK6j1jCrQ35RmPBFHOxEUbb_LS26tQL3RK7ES6EBAKy2IpaTmqruCeDRFG_w,MasterYi,9,1,3,8383,10927,7,15,True,JUNGLE,923,16.11.782.9736,3153,6672,1001,1029,1033,0
NA1_5576056331,vIzPmgX64BrKfb6jOHVf0h0RatbP2j5ctfm9R5iOGTUpqBn7kjwPrDTsEocMcNBJtxHgxx9qtBiAsA,Malzahar,3,2,1,6229,7046,128,10,True,MIDDLE,923,16.11.782.9736,2503,3171,1011,1056,1026,0
NA1_5576056331,rhU66KDb2dWjMSRiZvETxUKlVygaRYAUU0dMwfBFXOcP312vgoXq3JfFCxROFzNPdjHI6hyWrA6Oww,Zeri,4,3,2,7084,8934,121,4,True,BOTTOM,923,16.11.782.9736,1086,3086,3097,1042,0,0
NA1_5576056331,uVRzB5fuZs5ARBK2ycios2PLlqsxkJ7ZUAwVMEFRc5UfB_gNJHN3_SEmcSCS-82JGajkzn85oBE4zA,Janna,3,1,12,5646,6096,12,37,True,UTILITY,923,16.11.782.9736,3876,2065,3041,3009,0,0
NA1_5576056331,ZeU8si39UpASMQDGFnbxIC9uvw4FWtVXyGAFKw9SaIxZx5UVWhqs3XbJTXynb2mEAc4bGZJWpimQ1A,Gwen,2,2,0,5809,7707,107,3,False,TOP,923,16.11.782.9736,2510,2031,1001,3108,0,0
NA1_5576056331,-__1VSx2W7i3b4TQmt16ow0Ce315eZ1b5vXcCX8N5RScEKPjSgiiG7rJiobJ-60daYXbxd_YF43F5w,LeeSin,0,6,0,4298,3521,1,9,False,JUNGLE,923,16.11.782.9736,1101,6692,2055,1036,0,2422
NA1_5576056331,66qHl4rpMtwsnpAofOiqYlwB7XzMu9bcoL6BhLJP7CzvP8TQpDkT1MiZDbhH0taYPT7VD4V_DBjzBA,Irelia,3,5,1,7081,10712,154,11,False,MIDDLE,923,16.11.782.9736,1055,3153,3168,1033,1043,0
NA1_5576056331,GoK0Srh_LXfjE9JnI8OFL9QBMuh5UJgJBSM8XZxPah-qObsjnQ8JFCuZPc1dss_cx5Jy7u-2UGWfhw,Caitlyn,3,4,1,6823,8400,114,10,False,BOTTOM,923,16.11.782.9736,1086,1083,1037,2523,0,0
NA1_5576056331,OpLfFQhFIK2KuiC5Y61j74L4U8quMAzRmSfNnIpW005n6xT_9o6RrCUfUjuaqKP2TQ6enHWkyJQ8Yg,Nautilus,1,5,2,4194,5363,21,20,False,UTILITY,923,16.11.782.9736,3869,2031,3067,3047,1033,1029
NA1_5570854659,MVf3VIq6v_Wb3b0nlA7t6AzGVNcKrSel4QmQMUoUShPcIMsgqXFKTI81GSCglDYIUL9rzhHlJ76Dlg,Rumble,5,3,6,10664,23228,180,13,True,TOP,1431,16.11.781.1789,8010,3020,1056,6653,3916,1052
NA1_5570854659,cfgm1uYDZqtlh7RRjRriR5FLY2jkI4hxgGkjH0nY_mYS9Gt91EGK3Ls94CgVFXgWBw9ZADa8CgDzAw,LeeSin,8,3,7,12065,11602,15,31,True,JUNGLE,1431,16.11.781.1789,0,2422,1029,6610,6692,3071
NA1_5570854659,GEBFG0HP2vzzPghrTMb09Bk-TpjrlMXo0__GuknOta8yt8SNhLi9w9JCkeJiRM1m4GIK0afS3F8SbQ,Yone,14,6,2,14705,38024,180,16,True,MIDDLE,1431,16.11.781.1789,6333,3153,3172,6673,3033,0
NA1_5570854659,k4HGKgjZ1Mb_bSNIeZ9cJmBwU6k6lzNSEhkb1rPKzsMlfEXCGOPZFW8pHCT6HmoOn-V91pmCwdgx3w,Jhin,2,6,10,10606,10207,173,24,True,BOTTOM,1431,16.11.781.1789,6676,3031,6670,0,1055,0
NA1_5570854659,eygcGOVqEjHwtnu-2qCZcpmM1-lOv0zz3KIUPOiyqyWaqTL08ZfprA1Gk9YaSmUVv-fDFHvEEFE5RA,Xerath,7,6,10,9902,22090,59,57,True,UTILITY,1431,16.11.781.1789,3871,6655,3020,4628,1058,1052
NA1_5570854659,48cSbZj3PYqe3RTnugSUstmC1VnVPQtx9Zopxldnb7ENXIIpNiiYV4NuYXv1QrB7EHCAafM-w8xelw,TahmKench,6,8,0,9365,18317,128,26,False,TOP,1431,16.11.781.1789,1120,3084,3047,2510,3076,0
NA1_5570854659,VmbhX7F9FrXIRCst-DcR9ZX33eN8XGComwQrT1JJ5lTRay6kxuyqyfwHvGMiKSWAUkCPrOBmdxH71A,Viego,9,10,5,10898,16367,27,11,False,JUNGLE,1431,16.11.781.1789,6672,6676,3033,3047,1036,0
NA1_5570854659,1Q4_AwhODfQ4ObXWb_97Yq1XE_u8y44vD-zfEIbWwQnLUIUjQwcRLnGkdBxgCavAa55-ly_PiCLPdg,Irelia,5,11,3,9797,14875,175,17,False,MIDDLE,1431,16.11.781.1789,1055,3153,3174,3181,1036,1029
NA1_5570854659,0i4dE3L-2xy_cozRJXuaj6fQ8acEWjZ6s8j6S9j2_0ghmO35y6jN7yUr5LEg15BJxO76GfCCu8Jbmw,Seraphine,3,5,8,10086,17810,201,14,False,BOTTOM,1431,16.11.781.1789,1056,2503,3116,3040,0,0
NA1_5570854659,FPmspNPyHiLhObpanZAelVW5mCOIQ6OvgD-xs04WQ040-cwkeu4yGXNQavaIXC2tX7TMgT64Ak2RCg,Nami,1,3,12,7126,6379,16,60,False,UTILITY,1431,16.11.781.1789,3870,3222,3108,3108,1082,3158
NA1_5570836219,bT5AeuFtTqlOd9aP3y9bGBWFzfAW5pQPyFPfl3lEDNSpA-K7Ry4TmKU2ScXOcRyaiyEy6NqR866Cjg,Kled,8,10,8,13333,24370,175,29,True,TOP,1857,16.11.781.1789,3748,6699,3071,1055,3047,3123
NA1_5570836219,LAMyb8Pz3WcyFz-cqL9D5epNr1fXMIv7nbmQGj7mKYuW0NykwjRr-jiy5z0hggN8xVacfsC6TbS0yA,Nunu,2,4,18,14068,10249,33,34,True,JUNGLE,1857,16.11.781.1789,6653,3111,3742,3065,3075,0
NA1_5570836219,QMIDcotFObB43zWANt7NpSpBjaI7zFnMUcIb9r5weMuP8q40udxFFmuxtSt_W1dC_ZzJULoRGwuQEg,Talon,15,5,8,14417,32275,168,34,True,MIDDLE,1857,16.11.781.1789,3033,3142,3171,6698,6696,0
NA1_5570836219,nbMQduxphRXLWARCSIM2ZMD1_IgRUfYQuTvkhMp6kadUXh8HfLhyStNBYIlCC9vHBnR0ehBP9xkbWA,Lux,13,5,9,14936,32339,222,36,True,BOTTOM,1857,16.11.781.1789,3089,3118,4646,4645,1082,1052
NA1_5570836219,4rh795N3t8D-fx0hD7-SUjtvAvvh9S-M6wkMEnAsr2zhGGj5Sg_BXysYJay4yZaSUAIKKjQ8rfukHQ,Zoe,5,4,19,12669,31158,61,77,True,UTILITY,1857,16.11.781.1789,3869,4005,3158,4628,4629,3108
NA1_5570836219,j6L0iJ7Tj1KLmWuvTWr4_QMeFroS5zFYpYXsD0-HzMt56fxpailzDQA7y_20cl4sTzs7Hw9vwuZ4bQ,Olaf,5,9,3,12962,34536,233,9,False,TOP,1857,16.11.781.1789,1055,3047,3074,6333,3155,3073
NA1_5570836219,qgH7I4WQWXJcKjNTNINChEk77wQUCgL2pP1VAeGd9tijaJr-RbWruqrnwf0pVu6RgROgc7rYqQqunw,Khazix,8,12,3,12997,20305,17,20,False,JUNGLE,1857,16.11.781.1789,6697,6699,3158,3179,3035,3133
NA1_5570836219,-MDX7IiCos94tNfNwZNyemLrI7W-iGQTw32f-9rVDDk6vGavCcCmFFjavWZJ2u_azGTMMokM4hT_hA,Xerath,12,7,6,15581,38563,245,20,False,MIDDLE,1857,16.11.781.1789,3108,6655,4645,3175,3089,3135
NA1_5570836219,k4HGKgjZ1Mb_bSNIeZ9cJmBwU6k6lzNSEhkb1rPKzsMlfEXCGOPZFW8pHCT6HmoOn-V91pmCwdgx3w,Lucian,3,11,2,11537,9467,209,22,False,BOTTOM,1857,16.11.781.1789,1055,3508,3031,6675,0,0
NA1_5570836219,gp8Ti9ETdL80ZZaaG0W8DnJRG8_BPjdLoBW0ZruHrF3FXxK6Z1lbxd7sUYCECRS_S-ryBG4cUWiGSA,Milio,0,4,10,7991,3913,27,58,False,UTILITY,1857,16.11.781.1789,3870,6620,3158,3504,4642,0
NA1_5570264019,P3-BjMIa4WVAD6EdW_89Dtuw0OFHNEVRdSeJP0TcMP9mrcHUU0WiypKXu-6aCmbUg0wij5sNBGMraw,Zoe,4,5,4,10659,21439,197,20,False,TOP,1540,16.11.781.1789,1056,2065,3009,3100,4646,1082
NA1_5570264019,qPMII3GeI0Q1gSO9fwqwLcgiTa2lNCIFVhnzALOZyY5Ins8v2UOC8XrHs7ALM6R-ahLATrJ8xgdEOg,Quinn,4,7,4,9352,9711,19,21,False,JUNGLE,1540,16.11.781.1789,6697,3143,3158,1036,1036,1036
NA1_5570264019,sirnPL7enjXj4rIvvBIsdRS5iTXPq0YKy1dTX_5Q511zYu09LDQrlPXoXErbbVtgmYqxn4AObfB-JQ,Galio,1,6,4,8459,11111,189,16,False,MIDDLE,1540,16.11.781.1789,1054,3152,6664,3173,3082,0
NA1_5570264019,195rBWw7RcPxUva0R5HjIL2vNqfmfqscK0G5LowB0v0nyt1ixcjuJBQnOulcEMTezTWenapNrzjGHQ,Ezreal,6,6,2,12094,17844,208,13,False,BOTTOM,1540,16.11.781.1789,2517,3042,3078,1055,1036,1028
NA1_5570264019,LBKS31_ZPxy88ZWMFgeH1vfX7nKjKb2RyiF4g-lNs27d-ly02Hw0m50ouArnKWX61412ck0EXVJDQg,Rakan,1,7,7,6363,3685,19,61,False,UTILITY,1540,16.11.781.1789,3869,3050,3158,3109,0,0
NA1_5570264019,HHEjpMaxsqHDxCdbe8I7VHUx9jHGxPvU9n8puC68UKYaYXjpdtM-wswgJqFxdUFpkP8n4juLSuFKvA,Akali,7,7,4,9788,17157,146,21,True,TOP,1540,16.11.781.1789,1054,3146,3111,1082,4645,1052
NA1_5570264019,5TVQ_eLm0Pl9HQm6tIiKnrKVSFU7Ny2_rq4-Q6ByrXo2UgrV6-1JcNmjF0nqazFi1RFTTaoYsTmbhA,Shaco,14,1,9,16045,25458,20,25,True,JUNGLE,1540,16.11.781.1789,3036,3142,6699,1001,3179,1038
NA1_5570264019,rkwBhfbINdJ71RgAKYJgtrAjlklMDv9fDSibv-rYsZJcNFRUViEGu3AsFizc_qxwL4YXfVnvgd9vNg,Malzahar,3,1,9,11249,16648,233,18,True,MIDDLE,1540,16.11.781.1789,1056,2503,3175,6653,3116,1052
NA1_5570264019,k4HGKgjZ1Mb_bSNIeZ9cJmBwU6k6lzNSEhkb1rPKzsMlfEXCGOPZFW8pHCT6HmoOn-V91pmCwdgx3w,Sivir,7,3,13,13365,22782,214,40,True,BOTTOM,1540,16.11.781.1789,1086,3508,3031,0,6675,1018
NA1_5570264019,_DOcxhQH6s8mc5-JHLwgBpulYCQjLRB_dkk3S0kysw6HGXhAQ973eGnvOuPPWleJf95A3hRgRvn-8Q,Karma,0,4,19,8118,9093,36,80,True,UTILITY,1540,16.11.781.1789,3870,6620,3222,3158,4642,3113
NA1_5573696378,o1rz9HX1n6E8cwzbWdCf7SZVUdtcukZODXpfvg37BC5VJ5dE9xetxSs_mZwrXb4EpNGVMkf3wbUbsQ,Vayne,12,9,4,13759,31650,164,19,True,TOP,1859,16.11.782.9736,1086,3006,3073,3508,3031,1042
NA1_5573696378,DhsYBHas3zoFFwfXSBu4cnXdRJCKhqdFOUSGTZgalnao27NTp9hL821ck4-E7eZFE41lfgLUbrHgeA,Gwen,2,3,11,13665,15267,38,27,True,JUNGLE,1859,16.11.782.9736,2510,3008,4633,3089,4630,1026
NA1_5573696378,kYvfipJqn-7a_aIkAPneyTdfvOIFZM18TvF8Xvuj5BuIlW04Berk45BslB4WTOYMqOi2SLBMMkAyLg,Sylas,11,3,7,14388,27407,205,38,True,MIDDLE,1859,16.11.782.9736,3916,3152,3157,3173,3041,3089
NA1_5573696378,9ULTJrbfqH0JaUBTNk6fodcUJ--ICFaFmDQfqkhvcjrIaHTp2O6189jbn9spES1paXX8-WTLiYMZGA,Caitlyn,4,6,10,14848,18921,245,6,True,BOTTOM,1859,16.11.782.9736,1055,2523,6695,3031,3144,3086
NA1_5573696378,HYab6bIKiAP50bSoBzE83U4qETI5glQGBgx1LYWBIJeWFJ3M6oZes2w95xF4qE0I_iNWbLhQmhQ3-Q,Bard,5,7,15,10478,14838,30,114,True,UTILITY,1859,16.11.782.9736,3742,3008,4005,3877,1057,1033
NA1_5573696378,NmLXyoZsG8sFhp6tB9IuxI9p1CpN0LexxAXTDmq1icu4T-ZnVDujhEDMZImrZ3RGYz7qILzkh-qqZA,Olaf,7,8,2,11880,25037,221,27,False,TOP,1859,16.11.782.9736,3047,6631,3073,1055,3156,0
NA1_5573696378,frIquRBWEEA2rlUfbhEz3_USy5olooeXwWV8TJeqDqWV3Drm3f6cCCFgo_BErpCxsrKfCEDc90IO4A,Diana,11,4,4,16564,32633,24,24,False,JUNGLE,1859,16.11.782.9736,4633,2510,3157,3020,3089,0
NA1_5573696378,bhKB_JVUW1MJCD__XPY09QVhnRgaPHm1HoY_4sNIT32sA5bmVNIZGrQtxbWe4axUhxFq-3B9d_7kkg,Xerath,2,12,7,9066,16203,147,34,False,MIDDLE,1859,16.11.782.9736,1056,6655,4628,3175,0,3916
NA1_5573696378,0LHiEm4oNFC1Mt0MWWQM95ooV6QZPyv-swVO0J1UH-f9juYluZ_VtzURcImjbdqwZgk_2_ZFT1Ue1g,Kaisa,6,6,11,14635,23520,261,24,False,BOTTOM,1859,16.11.782.9736,1055,6672,3124,2510,3115,1052
NA1_5573696378,HYoj3YKLWEjyigiPCAdYLYKqU9wZdOYlX6c3US554gIWH1mtkt9ah5pKIHmu0ng7FiWvU6gEuM_dSA,Seraphine,2,4,13,8960,8733,34,82,False,UTILITY,1859,16.11.782.9736,3870,6617,3114,2530,6620,3158
NA1_5573668688,qpma_ewBHHMSvKVQ1XJmGzZ4qbJXRELogS9Neanbx1SPrHFtKWuo8--ZSocDuBzmC9WX-eZ5XFZMqA,Yone,4,9,3,14852,40355,262,35,False,TOP,2241,16.11.782.9736,1086,3033,6673,3006,3153,6333
NA1_5573668688,aH4yf65dbeuBrr-JdWYp50RJlNjhXHfhf8HxJxWvyg6hxKW-Kgql85sqhOaQob6PVzojifV8HO7YLg,Rengar,5,5,8,14831,19830,33,51,False,JUNGLE,2241,16.11.782.9736,3158,3179,3036,3031,0,6698
NA1_5573668688,kYvfipJqn-7a_aIkAPneyTdfvOIFZM18TvF8Xvuj5BuIlW04Berk45BslB4WTOYMqOi2SLBMMkAyLg,Zoe,4,7,7,14756,33359,279,36,False,MIDDLE,2241,16.11.782.9736,1056,3173,3100,6655,4645,3137
NA1_5573668688,R9ltHgm_Rs0mzef2dri4vsIUdDB4sVgNxNrwmPPDvLyiJep551vkOR6PqTe1Ic4xgudaGzFrcKs3Cg,Caitlyn,10,6,8,22259,36644,352,19,False,BOTTOM,2241,16.11.782.9736,3026,2523,3031,3033,3094,3072
NA1_5573668688,h2vLmXbaomPDvhD8_KU5BiE0Bh8pgSEdRbiGyeT4diOisCeEcufpirMECHzI9rRG1bijKrh1nOUWzg,Nautilus,3,6,10,10162,10701,31,132,False,UTILITY,2241,16.11.782.9736,3869,3143,3190,3047,3067,1057
NA1_5573668688,TjhGBeClCVGlSBeVlWgYT5wz0mvBwq9h9jZO2UEyKTc-f5Q8eYDwI0btxDGQHmbzAxKLfulIXIdy2g,Aatrox,7,5,7,13643,25318,207,43,True,TOP,2241,16.11.782.9736,3156,6692,3047,6333,6695,0
NA1_5573668688,M1CI1Lvi96Y8-sRIMhnTsFFPgSUkzn13YANhax_72uQBlc85myTtnLF_PDU06wjCszAfL1hKwUghNQ,Vi,5,3,17,16116,21857,15,50,True,JUNGLE,2241,16.11.782.9736,3026,0,3071,3047,6610,3053
NA1_5573668688,jIB5bD_jIwp5r3W4hOzdgcvKAsjM-LPGxdqKO26dMWnQUUDx4j6RnK-p132V6stAVzYuQp_t6pYMgA,Aurora,7,7,4,14023,23544,234,53,True,MIDDLE,2241,16.11.782.9736,4645,3152,2503,3174,1082,1058
NA1_5573668688,cw9tPWr4v55yrX5cnp1k5iWsnmu6J33H19xnM5lqd_Skkk4X_4FdE9iFlbAZ4fD2ofLDJXDngB3d0g,Xayah,14,4,6,22031,34952,372,12,True,BOTTOM,2241,16.11.782.9736,3072,2523,3026,2512,3031,3033
NA1_5573668688,lOSanEvGvnJQzxYyxrQHWl_YzfVdIw4zFhcUqsmc7zzSi343JOv_Z3keQjm1t6SJ42DP_I7cjuzH_Q,Soraka,0,7,23,10832,7164,41,149,True,UTILITY,2241,16.11.782.9736,3869,3107,3009,6621,6617,0
NA1_5573313636,FBZmzr62bUm37N8dBjHHaDH5dmk3xc9UErB0xpmbLOsDgsFPznrS98a7gNChDUpoJ0ZY7bFYTH3mBw,Urgot,7,7,6,11765,18401,174,26,False,TOP,1769,16.11.782.1492,3053,3071,4401,3047,1028,1029
NA1_5573313636,S7g6ed1v8fOF3YqaPn2bKmKQpjEjPt_Y-v4mN1XNaLuQ00R7jH152heUhIAXbJUWL4Z1qfCr5n9T6w,MonkeyKing,5,6,8,12584,19998,51,22,False,JUNGLE,1769,16.11.782.1492,6610,3078,3111,3071,2019,1036
NA1_5573313636,kYvfipJqn-7a_aIkAPneyTdfvOIFZM18TvF8Xvuj5BuIlW04Berk45BslB4WTOYMqOi2SLBMMkAyLg,Sylas,9,7,4,12683,26222,188,24,False,MIDDLE,1769,16.11.782.1492,1056,3152,3157,3102,1058,3173
NA1_5573313636,3gB18Ls4GjNq0296DQ_XLgHzxrHaOxzP9w2m9ZaoLSOFYD--AesQIrCdKLbqDZjnEs0WWvYdvm5-zQ,Kaisa,7,8,6,12675,22419,182,21,False,BOTTOM,1769,16.11.782.1492,1052,6672,3124,3115,1058,1052
NA1_5573313636,10kwOPGOheLFWm--gm3zCEGFhygfh3kc0or31vT9_UQRRg8DtxAGPCHEVBvMeXWDaqOXot9eZHNMTQ,Blitzcrank,1,12,11,7770,7309,22,78,False,UTILITY,1769,16.11.782.1492,3877,3190,3009,3110,3067,0
NA1_5573313636,gKXyD6Bj0nXvTIMGwcv93IrfBBC1yL8MvUKE5xHfwE1XreIKWSdK5TnXGj9QLcJVD1iyiPgA6ASqSA,Rumble,2,5,10,11034,21150,191,24,True,TOP,1769,16.11.782.1492,0,6653,3020,3157,8010,0
NA1_5573313636,LHWPFZmlAXzi0BJrE80-DBzo3WECLDd0CDPNPSrOWyJNmEKkU3UBGhcgL92G6g-aOAhw0eBbWsgW4w,Diana,10,8,9,14007,17690,41,35,True,JUNGLE,1769,16.11.782.1492,4633,3157,2510,3020,1082,0
NA1_5573313636,m4xMHPuxDgc8nU03S9N91f-_6wx5KlHEaSEpV2J4c8-3wyXauZLvZt6DuroqyDnKBC1f852svuO4wQ,Ahri,8,6,11,11732,23587,162,14,True,MIDDLE,1769,16.11.782.1492,2503,3147,4629,1082,3108,3171
NA1_5573313636,OYiNQiSJtMG0AMj-KJesung3Tz29Pkh2sTvw5uZFRwJNjbPoCcyz3hJwE3PeiflG9-JfLDYhw3MYeg,Draven,19,4,11,22693,51736,242,22,True,BOTTOM,1769,16.11.782.1492,3036,2523,3031,3046,3026,3072
NA1_5573313636,gOqgBBp9ZMGUe54ZU3bGGFQJONWPpIt0KBpMZ72ASpeo-DIY9AmCgx7243HjY3RMxjy3ZMZhV4fRdw,Thresh,1,6,30,10355,9696,26,71,True,UTILITY,1769,16.11.782.1492,3876,3190,3109,3067,3009,1029
NA1_5576670878,WI0_rewBVDzmmlM8UrTZ-bJdMctzYlVUlTIkmzQhIdd3C2jxLqOf2OK0Z3WdALdXx0AiothE8C-4wg,Chogath,9,8,5,16753,25056,240,22,False,TOP,2247,16.11.782.9736,6664,3152,6665,3009,3742,3110
NA1_5576670878,cmr4fTS8B2gvR5I0Ga9MHM16YoyOKD_npwb6k6hcwXl1OcEmBsbgNFY9FndukgMCmMGqHm9_zX-NSg,Talon,7,12,10,15013,38331,90,34,False,JUNGLE,2247,16.11.782.9736,6699,3179,3142,6694,3134,3008
NA1_5576670878,n7Q9jwCfetr7c18QJyYa_BOao5qZ2F5PdMYnc80tqrczHhjzZw_5kx5GtBYUroLmVaqRciRVkP2Jlw,Veigar,3,13,5,12600,16319,238,19,False,MIDDLE,2247,16.11.782.9736,3040,3089,6657,3175,1031,3066
NA1_5576670878,z2Oct_pLhIBS6PaohS-AH7wEW-p_ySM5IKeVJehwaP-y37Xh9SjZif7GoX44D9g7cwN202MnCxUGxQ,Hwei,6,8,11,16754,36762,285,20,False,BOTTOM,2247,16.11.782.9736,4630,3157,6653,4645,2503,3108
NA1_5576670878,AN3o9SI6NbfuugzLQESkhTDFHec-tu6VGjxDGA9QOmKheLmYBkG9KJbqGY47JWLWpPofC2UeBINbNQ,Karma,2,10,11,10001,11253,49,119,False,UTILITY,2247,16.11.782.9736,3870,6617,6616,3108,6620,3158
NA1_5576670878,e6Rqo_-IsN78RT8-wdQ0RPPk0VEWzIYwAKmDa8VlW2H6dfYdfrlKLp0MJbm1OamflUW3Wr3XvOQPiw,Cassiopeia,6,6,16,16641,21731,245,31,True,TOP,2247,16.11.782.9736,8010,3916,3008,3040,3116,6653
NA1_5576670878,L6HxCNzmSO710YGv00xTjgsYzMGJbWDqtbfXF371gDKBsQCvW0eBDdFkOWejL_U8II2DL5zPwHenRQ,Quinn,20,5,13,24475,56297,82,57,True,JUNGLE,2247,16.11.782.9736,3814,3032,6673,3036,3031,3072
NA1_5576670878,ObHh7sHRhbyo5sLV4hzxVyEmkkXyvtYjalimaSwnFDNsGaFclkYH_OkrVYvYe_jjmUGV1ztdGk3a4Q,Zed,15,7,8,18396,52568,238,22,True,MIDDLE,2247,16.11.782.9736,3036,6699,3173,6696,2520,6692
NA1_5576670878,hUCOqbxKsAEOSm_BjQRI86gJ_cXVIWvE-uwWFY5byPFVA0bXTyFoAupNs7MnwxfC4kkfU-Hx-xfujg,Zeri,9,5,16,20858,46151,321,37,True,BOTTOM,2247,16.11.782.9736,3097,3085,3031,2523,1038,3156
NA1_5576670878,jDAFw66nooP84e15bUX9BPF6uFvmTRTbIyiR4K3tvgjg1Z2XU8P7fMUS6XJbZt87J90xZCoILVOHDg,Blitzcrank,1,4,23,11367,11961,37,129,True,UTILITY,2247,16.11.782.9736,3009,3869,3190,3107,2524,3024
NA1_5576633532,nTWdi59SSeCZ0aIX-ct684OdoqzT81vMhq0oGJ5VNx5wPobKOfTJ8IKktnVx31-OpRGhZbPeFY1t2A,Teemo,4,15,10,16821,49484,277,51,False,TOP,2647,16.11.782.9736,3135,3020,3115,6653,3916,3118
NA1_5576633532,PpcqwZlO_OFfO9N_zJarqDElLMBcRyr8qbsfVMav3CjOPJu_ib6yGVWE6VsHmm1f4ijp0m66WoZ_Qg,Zed,15,10,12,24295,81442,38,34,False,JUNGLE,2647,16.11.782.9736,6699,3142,6697,3814,6694,6696
NA1_5576633532,JxblVCPH4riGrHn5f8LOCak0iZ5_RYDZVREKR75Yx5TbRqqNYGp637Zzj3lzTwXrqPGhfjWedHT8xQ,Akali,11,9,13,18540,44572,307,33,False,MIDDLE,2647,16.11.782.9736,1058,3146,3157,3175,3135,4645
NA1_5576633532,mp7tQ5GmSdWOFn35yBpsfpxUN_QhIE7t2ygZJs3GHLUE4-4PIdEZu6-23MrFcDuo010ZDWaJatdEWg,Kaisa,5,18,17,21055,46499,293,25,False,BOTTOM,2647,16.11.782.9736,3135,6699,3157,3087,3115,3097
NA1_5576633532,NbWCgJR0x1W0mAYW6lU9M_5os4VDLHSYQE6gTSS50RKqRtVHtiHzwAoa84WAmHUqF5YWvUCaf4yJnA,Pyke,10,10,13,15663,23862,30,152,False,UTILITY,2647,16.11.782.9736,3869,3111,3814,3142,6699,6695
NA1_5576633532,e6Rqo_-IsN78RT8-wdQ0RPPk0VEWzIYwAKmDa8VlW2H6dfYdfrlKLp0MJbm1OamflUW3Wr3XvOQPiw,Cassiopeia,14,7,13,20943,41215,295,38,True,TOP,2647,16.11.782.9736,8010,6665,3040,6653,3008,3116
NA1_5576633532,h82jsHaRJtL4_Lh_Hp1BmtEjSYgFiPrRh1hxtb-ovyKqf__xQshC3t7P5cAQ2Dtqy4VziHE3_tIyrA,RekSai,21,4,22,25491,43698,43,62,True,JUNGLE,2647,16.11.782.9736,3161,3047,6333,3065,3026,6631
NA1_5576633532,bBjRVNspKiy2NoG9RqHntWHYFIKJ89t5FHBguClbbFBbPtNvq3aoXub8nQxr1nDjxVfJM3tBqrWChg,Yone,9,13,17,16119,43501,227,37,True,MIDDLE,2647,16.11.782.9736,1033,3172,3153,6673,3031,6333
NA1_5576633532,jgZ6TRHIkXlVjllrS3_rBOGmFZZhusbKF0D3N7wcR31yjqRk1K7e7aJnFL0CLr04L7yeN3er6dgm1g,Senna,9,11,30,20387,33997,191,39,True,BOTTOM,2647,16.11.782.9736,6333,6699,1038,3071,2510,3042
NA1_5576633532,EcbjEIwOVxacAoHGs4bzzeNYy-FUl0jlmyEEP8CRsxOHWAZ9c157sglz068gLnYuZUx3Cflvt40oOw,Xerath,9,11,29,16269,38664,97,120,True,UTILITY,2647,16.11.782.9736,3157,3158,3871,6655,3137,3102
NA1_5576601780,ZNlPim5yFoNJC3FiHoEV1Zub2moXhl2-cicl7ETiGH1Xq7AksvJH4YF4siptDIEeX9wb0XyQIjePEg,Nocturne,9,7,11,17152,31266,283,32,True,TOP,2165,16.11.782.9736,3142,6631,6697,3158,6696,6699
NA1_5576601780,L6HxCNzmSO710YGv00xTjgsYzMGJbWDqtbfXF371gDKBsQCvW0eBDdFkOWejL_U8II2DL5zPwHenRQ,Quinn,15,8,3,23126,46293,101,40,True,JUNGLE,2165,16.11.782.9736,3814,3139,3036,3031,3046,3032
NA1_5576601780,V6BROkdv_t_h_CaT6jKLL_H3xKC_9Zfx6cJbZOVSNhvhFVMWlxzrTd-eA7mdawQw-dERijmoupbQXw,Syndra,7,6,11,15426,27363,257,34,True,MIDDLE,2165,16.11.782.9736,0,3157,3137,2503,4629,3173
NA1_5576601780,t2dNntoSKU5OuUlPh6OxvJCn7psY98OfE8taKtyiC9UAM83_3F9SKedsHLKr8_ztnB2hkvo8C60gJw,Seraphine,6,6,18,16865,22319,288,17,True,BOTTOM,2165,16.11.782.9736,1058,3157,3040,2503,3116,1058
